2025-11-09 00:09:05.046 | INFO | Bind task ['Pcr']
2025-11-09 00:09:14.288 | INFO | PackageName = com.bilibili.priconne
2025-11-09 00:09:14.290 | INFO | Device initialized successfully
2025-11-09 00:09:14.291 | INFO | Early initializing MaaTouch
2025-11-09 00:09:14.292 | INFO | [bold]<<< MAATOUCH INIT >>>[/bold]
2025-11-09 00:09:14.294 | INFO | Disable stuck detection
2025-11-09 00:09:14.296 | INFO | [bold]<<< UI ENSURE PAGE_TEAM_BATTLE >>>[/bold]
2025-11-09 00:09:14.297 | INFO | UI get current page
2025-11-09 00:09:14.300 | INFO | Update droidcast resolution
2025-11-09 00:09:14.317 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:09:14.325 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:09:14.327 | INFO | Droidcast resolution: (720, 1280)
2025-11-09 00:09:14.329 | INFO | Reuse forward: ForwardItem(serial='127.0.0.1:16384', local='tcp:20648', remote='tcp:53516')
2025-11-09 00:09:14.437 | DEBUG | Loaded template for button 'TEAM_BATTLE' from './assets/ui/TEAM_BATTLE.png'
2025-11-09 00:09:14.442 | DEBUG | Loaded template for button 'MAIN_CHECK' from './assets/ui/MAIN_CHECK.png'
2025-11-09 00:09:14.444 | INFO | UI = page_main
2025-11-09 00:09:14.446 | INFO | Goto page_team_battle
2025-11-09 00:09:14.447 | INFO | [bold]<<< UI GOTO PAGE_TEAM_BATTLE >>>[/bold]
2025-11-09 00:09:14.452 | DEBUG | Loaded template for button 'TEAM_BATTLE_CHECK' from './assets/ui/TEAM_BATTLE_CHECK.png'
2025-11-09 00:09:14.454 | INFO | UI page switch: page_main -> page_adventure
2025-11-09 00:09:14.455 | INFO | Click at (719, 708)
2025-11-09 00:09:14.525 | INFO | ^ 10 1280 720 255
2025-11-09 00:09:14.526 | INFO | $ 255
2025-11-09 00:09:14.528 | INFO | MaaTouch stream connected
2025-11-09 00:09:14.529 | INFO | max_contact: 10; max_x: 1280; max_y: 720; max_pressure: 255
2025-11-09 00:09:14.657 | INFO | UI page switch: page_main -> page_adventure
2025-11-09 00:09:14.658 | INFO | Click at (710, 701)
2025-11-09 00:09:15.325 | INFO | UI page switch: page_adventure -> page_team_battle
2025-11-09 00:09:15.326 | INFO | Click at (1193, 440)
2025-11-09 00:09:15.453 | INFO | UI page switch: page_adventure -> page_team_battle
2025-11-09 00:09:15.454 | INFO | Click at (1157, 439)
2025-11-09 00:09:17.317 | INFO | Arrive page_team_battle
2025-11-09 00:09:17.318 | INFO |  成功进入公会战！
2025-11-09 00:12:41.152 | INFO | Bind task ['Pcr']
2025-11-09 00:12:41.156 | INFO | Current config: Serial='127.0.0.1:16384', PackageName='auto'
2025-11-09 00:12:41.158 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:12:41.159 | INFO | Found 1 devices total
2025-11-09 00:12:41.160 | INFO | Available devices: ['127.0.0.1:16384']
2025-11-09 00:12:41.162 | INFO | Attempting to connect to 127.0.0.1:16384
2025-11-09 00:12:42.165 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:12:42.166 | INFO | Found 1 devices total
2025-11-09 00:12:42.168 | INFO |   [1] 127.0.0.1:16384 - Status: device
2025-11-09 00:12:42.169 | INFO | Available devices (status='device'): 1
2025-11-09 00:12:42.169 | INFO | Selected device: 127.0.0.1:16384
2025-11-09 00:12:42.171 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:12:42.173 | INFO | Connecting to 127.0.0.1:16384 (trial 1/3)
2025-11-09 00:12:43.176 | INFO | Connected to device: 127.0.0.1:16384
2025-11-09 00:12:43.178 | INFO | AdbDevice = AdbDevice(serial=127.0.0.1:16384)
2025-11-09 00:12:43.192 | INFO | Detected package: com.bilibili.priconne
2025-11-09 00:12:43.194 | INFO | PackageName = com.bilibili.priconne
2025-11-09 00:12:43.195 | INFO | Device initialized successfully
2025-11-09 00:12:43.196 | INFO | Early initializing MaaTouch
2025-11-09 00:12:43.198 | INFO | [bold]<<< MAATOUCH INIT >>>[/bold]
2025-11-09 00:12:43.199 | INFO | Disable stuck detection
2025-11-09 00:12:43.200 | INFO | [bold]<<< UI ENSURE PAGE_TEAM_BATTLE >>>[/bold]
2025-11-09 00:12:43.201 | INFO | UI get current page
2025-11-09 00:12:43.202 | INFO | Update droidcast resolution
2025-11-09 00:12:43.216 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:12:43.241 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:12:43.242 | INFO | Droidcast resolution: (720, 1280)
2025-11-09 00:12:43.245 | INFO | Reuse forward: ForwardItem(serial='127.0.0.1:16384', local='tcp:20648', remote='tcp:53516')
2025-11-09 00:12:43.356 | DEBUG | Loaded template for button 'TEAM_BATTLE' from './assets/ui/TEAM_BATTLE.png'
2025-11-09 00:12:43.364 | DEBUG | Loaded template for button 'MAIN_CHECK' from './assets/ui/MAIN_CHECK.png'
2025-11-09 00:12:43.369 | DEBUG | Loaded template for button 'TEAM_BATTLE_CHECK' from './assets/ui/TEAM_BATTLE_CHECK.png'
2025-11-09 00:12:43.371 | INFO | UI = page_team_battle
2025-11-09 00:12:43.372 | INFO | Already at page_team_battle
2025-11-09 00:12:43.373 | INFO |  成功进入公会战！
2025-11-09 00:17:18.066 | INFO | Bind task ['Pcr']
2025-11-09 00:17:18.070 | INFO | Current config: Serial='127.0.0.1:16384', PackageName='auto'
2025-11-09 00:17:18.072 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:17:18.073 | INFO | Found 1 devices total
2025-11-09 00:17:18.074 | INFO | Available devices: ['127.0.0.1:16384']
2025-11-09 00:17:18.076 | INFO | Attempting to connect to 127.0.0.1:16384
2025-11-09 00:17:19.078 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:17:19.080 | INFO | Found 1 devices total
2025-11-09 00:17:19.081 | INFO |   [1] 127.0.0.1:16384 - Status: device
2025-11-09 00:17:19.083 | INFO | Available devices (status='device'): 1
2025-11-09 00:17:19.084 | INFO | Selected device: 127.0.0.1:16384
2025-11-09 00:17:19.086 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:17:19.087 | INFO | Connecting to 127.0.0.1:16384 (trial 1/3)
2025-11-09 00:17:20.089 | INFO | Connected to device: 127.0.0.1:16384
2025-11-09 00:17:20.090 | INFO | AdbDevice = AdbDevice(serial=127.0.0.1:16384)
2025-11-09 00:17:20.105 | INFO | Detected package: com.bilibili.priconne
2025-11-09 00:17:20.106 | INFO | PackageName = com.bilibili.priconne
2025-11-09 00:17:20.107 | INFO | Device initialized successfully
2025-11-09 00:17:20.108 | INFO | Early initializing MaaTouch
2025-11-09 00:17:20.109 | INFO | [bold]<<< MAATOUCH INIT >>>[/bold]
2025-11-09 00:17:20.110 | INFO | Disable stuck detection
2025-11-09 00:17:20.112 | INFO | [bold]<<< UI ENSURE PAGE_TEAM_BATTLE >>>[/bold]
2025-11-09 00:17:20.113 | INFO | UI get current page
2025-11-09 00:17:20.114 | INFO | Update droidcast resolution
2025-11-09 00:17:20.129 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:17:20.135 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:17:20.136 | INFO | Droidcast resolution: (720, 1280)
2025-11-09 00:17:20.138 | INFO | Reuse forward: ForwardItem(serial='127.0.0.1:16384', local='tcp:20648', remote='tcp:53516')
2025-11-09 00:17:20.248 | DEBUG | Loaded template for button 'TEAM_BATTLE' from './assets/ui/TEAM_BATTLE.png'
2025-11-09 00:17:20.254 | DEBUG | Loaded template for button 'MAIN_CHECK' from './assets/ui/MAIN_CHECK.png'
2025-11-09 00:17:20.260 | DEBUG | Loaded template for button 'TEAM_BATTLE_CHECK' from './assets/ui/TEAM_BATTLE_CHECK.png'
2025-11-09 00:17:20.263 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:17:20.264 | INFO | Unknown ui page
2025-11-09 00:17:20.269 | DEBUG | Loaded template for button 'GO_TO_MAIN' from './assets/ui/GO_TO_MAIN.png'
2025-11-09 00:17:20.271 | INFO | Click at (104, 704)
2025-11-09 00:17:20.310 | INFO | ^ 10 1280 720 255
2025-11-09 00:17:20.312 | INFO | $ 255
2025-11-09 00:17:20.312 | INFO | MaaTouch stream connected
2025-11-09 00:17:20.313 | INFO | max_contact: 10; max_x: 1280; max_y: 720; max_pressure: 255
2025-11-09 00:17:20.434 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:17:20.435 | INFO | Unknown ui page
2025-11-09 00:17:20.452 | INFO | Current_package = 
2025-11-09 00:25:30.129 | INFO | Bind task ['Pcr']
2025-11-09 00:25:30.133 | INFO | Current config: Serial='127.0.0.1:16384', PackageName='auto'
2025-11-09 00:25:30.134 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:25:30.135 | INFO | Found 1 devices total
2025-11-09 00:25:30.137 | INFO | Available devices: ['127.0.0.1:16384']
2025-11-09 00:25:30.138 | INFO | Attempting to connect to 127.0.0.1:16384
2025-11-09 00:25:31.141 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:25:31.142 | INFO | Found 1 devices total
2025-11-09 00:25:31.143 | INFO |   [1] 127.0.0.1:16384 - Status: device
2025-11-09 00:25:31.144 | INFO | Available devices (status='device'): 1
2025-11-09 00:25:31.146 | INFO | Selected device: 127.0.0.1:16384
2025-11-09 00:25:31.148 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:25:31.149 | INFO | Connecting to 127.0.0.1:16384 (trial 1/3)
2025-11-09 00:25:32.151 | INFO | Connected to device: 127.0.0.1:16384
2025-11-09 00:25:32.152 | INFO | AdbDevice = AdbDevice(serial=127.0.0.1:16384)
2025-11-09 00:25:32.165 | INFO | Detected package: com.bilibili.priconne
2025-11-09 00:25:32.166 | INFO | PackageName = com.bilibili.priconne
2025-11-09 00:25:32.167 | INFO | Device initialized successfully
2025-11-09 00:25:32.168 | INFO | Early initializing MaaTouch
2025-11-09 00:25:32.170 | INFO | [bold]<<< MAATOUCH INIT >>>[/bold]
2025-11-09 00:25:32.171 | INFO | Disable stuck detection
2025-11-09 00:25:32.173 | INFO | [bold]<<< UI ENSURE PAGE_TEAM_BATTLE >>>[/bold]
2025-11-09 00:25:32.174 | INFO | UI get current page
2025-11-09 00:25:32.175 | INFO | Update droidcast resolution
2025-11-09 00:25:32.184 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:25:32.206 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:25:32.208 | INFO | Droidcast resolution: (720, 1280)
2025-11-09 00:25:32.210 | INFO | Reuse forward: ForwardItem(serial='127.0.0.1:16384', local='tcp:20648', remote='tcp:53516')
2025-11-09 00:25:32.311 | DEBUG | Loaded template for button 'TEAM_BATTLE' from './assets/ui/TEAM_BATTLE.png'
2025-11-09 00:25:32.317 | DEBUG | Loaded template for button 'MAIN_CHECK' from './assets/ui/MAIN_CHECK.png'
2025-11-09 00:25:32.323 | DEBUG | Loaded template for button 'TEAM_BATTLE_CHECK' from './assets/ui/TEAM_BATTLE_CHECK.png'
2025-11-09 00:25:32.326 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:25:32.327 | INFO | Unknown ui page
2025-11-09 00:25:32.332 | DEBUG | Loaded template for button 'GO_TO_MAIN' from './assets/ui/GO_TO_MAIN.png'
2025-11-09 00:25:32.335 | INFO | Click at (96, 696)
2025-11-09 00:25:32.472 | INFO | ^ 10 1280 720 255
2025-11-09 00:25:32.473 | INFO | $ 255
2025-11-09 00:25:32.474 | INFO | MaaTouch stream connected
2025-11-09 00:25:32.475 | INFO | max_contact: 10; max_x: 1280; max_y: 720; max_pressure: 255
2025-11-09 00:25:32.589 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:25:32.591 | INFO | Unknown ui page
2025-11-09 00:25:32.611 | INFO | Current_package = 
2025-11-09 00:26:01.332 | INFO | Bind task ['Pcr']
2025-11-09 00:26:01.339 | INFO | Current config: Serial='127.0.0.1:16384', PackageName='auto'
2025-11-09 00:26:01.341 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:26:01.342 | INFO | Found 1 devices total
2025-11-09 00:26:01.343 | INFO | Available devices: ['127.0.0.1:16384']
2025-11-09 00:26:01.344 | INFO | Attempting to connect to 127.0.0.1:16384
2025-11-09 00:26:02.347 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:26:02.348 | INFO | Found 1 devices total
2025-11-09 00:26:02.349 | INFO |   [1] 127.0.0.1:16384 - Status: device
2025-11-09 00:26:02.350 | INFO | Available devices (status='device'): 1
2025-11-09 00:26:02.352 | INFO | Selected device: 127.0.0.1:16384
2025-11-09 00:26:02.354 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:26:02.355 | INFO | Connecting to 127.0.0.1:16384 (trial 1/3)
2025-11-09 00:26:03.358 | INFO | Connected to device: 127.0.0.1:16384
2025-11-09 00:26:03.359 | INFO | AdbDevice = AdbDevice(serial=127.0.0.1:16384)
2025-11-09 00:26:03.373 | INFO | Detected package: com.bilibili.priconne
2025-11-09 00:26:03.374 | INFO | PackageName = com.bilibili.priconne
2025-11-09 00:26:03.375 | INFO | Device initialized successfully
2025-11-09 00:26:03.376 | INFO | Early initializing MaaTouch
2025-11-09 00:26:03.378 | INFO | [bold]<<< MAATOUCH INIT >>>[/bold]
2025-11-09 00:26:03.379 | INFO | Disable stuck detection
2025-11-09 00:26:03.380 | INFO | [bold]<<< UI ENSURE PAGE_TEAM_BATTLE >>>[/bold]
2025-11-09 00:26:03.381 | INFO | UI get current page
2025-11-09 00:26:03.382 | INFO | Update droidcast resolution
2025-11-09 00:26:03.397 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:26:03.415 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:26:03.416 | INFO | Droidcast resolution: (720, 1280)
2025-11-09 00:26:03.419 | INFO | Reuse forward: ForwardItem(serial='127.0.0.1:16384', local='tcp:20648', remote='tcp:53516')
2025-11-09 00:26:03.513 | DEBUG | Loaded template for button 'TEAM_BATTLE' from './assets/ui/TEAM_BATTLE.png'
2025-11-09 00:26:03.520 | DEBUG | Loaded template for button 'MAIN_CHECK' from './assets/ui/MAIN_CHECK.png'
2025-11-09 00:26:03.525 | DEBUG | Loaded template for button 'TEAM_BATTLE_CHECK' from './assets/ui/TEAM_BATTLE_CHECK.png'
2025-11-09 00:26:03.527 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:26:03.528 | INFO | Unknown ui page
2025-11-09 00:26:03.533 | DEBUG | Loaded template for button 'GO_TO_MAIN' from './assets/ui/GO_TO_MAIN.png'
2025-11-09 00:26:03.535 | INFO | Click at (132, 704)
2025-11-09 00:26:03.589 | INFO | ^ 10 1280 720 255
2025-11-09 00:26:03.591 | INFO | $ 255
2025-11-09 00:26:03.592 | INFO | MaaTouch stream connected
2025-11-09 00:26:03.593 | INFO | max_contact: 10; max_x: 1280; max_y: 720; max_pressure: 255
2025-11-09 00:26:03.710 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:26:03.711 | INFO | Unknown ui page
2025-11-09 00:26:03.728 | INFO | Current_package = 
2025-11-09 00:46:06.395 | INFO | Bind task ['Pcr']
2025-11-09 00:46:06.399 | INFO | Current config: Serial='127.0.0.1:16384', PackageName='auto'
2025-11-09 00:46:06.402 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:46:06.404 | INFO | Found 1 devices total
2025-11-09 00:46:06.405 | INFO | Available devices: ['127.0.0.1:16384']
2025-11-09 00:46:06.406 | INFO | Attempting to connect to 127.0.0.1:16384
2025-11-09 00:46:07.409 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:46:07.410 | INFO | Found 1 devices total
2025-11-09 00:46:07.411 | INFO |   [1] 127.0.0.1:16384 - Status: device
2025-11-09 00:46:07.412 | INFO | Available devices (status='device'): 1
2025-11-09 00:46:07.413 | INFO | Selected device: 127.0.0.1:16384
2025-11-09 00:46:07.414 | INFO | Found device: 127.0.0.1:16384 (device)
2025-11-09 00:46:07.415 | INFO | Connecting to 127.0.0.1:16384 (trial 1/3)
2025-11-09 00:46:08.418 | INFO | Connected to device: 127.0.0.1:16384
2025-11-09 00:46:08.419 | INFO | AdbDevice = AdbDevice(serial=127.0.0.1:16384)
2025-11-09 00:46:08.431 | INFO | Detected package: com.bilibili.priconne
2025-11-09 00:46:08.432 | INFO | PackageName = com.bilibili.priconne
2025-11-09 00:46:08.434 | INFO | Device initialized successfully
2025-11-09 00:46:08.435 | INFO | Early initializing MaaTouch
2025-11-09 00:46:08.437 | INFO | [bold]<<< MAATOUCH INIT >>>[/bold]
2025-11-09 00:46:08.438 | INFO | Disable stuck detection
2025-11-09 00:46:08.439 | INFO | [bold]<<< UI ENSURE PAGE_TEAM_BATTLE >>>[/bold]
2025-11-09 00:46:08.440 | INFO | UI get current page
2025-11-09 00:46:08.441 | INFO | Update droidcast resolution
2025-11-09 00:46:08.452 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:46:08.465 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:46:08.466 | INFO | Droidcast resolution: (720, 1280)
2025-11-09 00:46:08.468 | INFO | Reuse forward: ForwardItem(serial='127.0.0.1:16384', local='tcp:20648', remote='tcp:53516')
2025-11-09 00:46:08.565 | DEBUG | Loaded template for button 'TEAM_BATTLE' from './assets/ui/TEAM_BATTLE.png'
2025-11-09 00:46:08.572 | DEBUG | Loaded template for button 'MAIN_CHECK' from './assets/ui/MAIN_CHECK.png'
2025-11-09 00:46:08.577 | DEBUG | Loaded template for button 'TEAM_BATTLE_CHECK' from './assets/ui/TEAM_BATTLE_CHECK.png'
2025-11-09 00:46:08.578 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:08.579 | INFO | Unknown ui page
2025-11-09 00:46:08.586 | DEBUG | Loaded template for button 'GO_TO_MAIN' from './assets/ui/GO_TO_MAIN.png'
2025-11-09 00:46:08.587 | INFO | Click at (101, 703)
2025-11-09 00:46:08.612 | INFO | ^ 10 1280 720 255
2025-11-09 00:46:08.614 | INFO | $ 255
2025-11-09 00:46:08.615 | INFO | MaaTouch stream connected
2025-11-09 00:46:08.616 | INFO | max_contact: 10; max_x: 1280; max_y: 720; max_pressure: 255
2025-11-09 00:46:08.735 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:08.736 | INFO | Unknown ui page
2025-11-09 00:46:08.763 | INFO | Current_package = com.bilibili.priconne
2025-11-09 00:46:08.776 | INFO | Device Orientation = 1 (HOME key on the right)
2025-11-09 00:46:08.836 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:08.837 | INFO | Unknown ui page
2025-11-09 00:46:08.904 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:08.905 | INFO | Unknown ui page
2025-11-09 00:46:08.968 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:08.970 | INFO | Unknown ui page
2025-11-09 00:46:09.028 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.029 | INFO | Unknown ui page
2025-11-09 00:46:09.095 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.097 | INFO | Unknown ui page
2025-11-09 00:46:09.158 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.159 | INFO | Unknown ui page
2025-11-09 00:46:09.220 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.222 | INFO | Unknown ui page
2025-11-09 00:46:09.292 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.294 | INFO | Unknown ui page
2025-11-09 00:46:09.355 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.356 | INFO | Unknown ui page
2025-11-09 00:46:09.425 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.426 | INFO | Unknown ui page
2025-11-09 00:46:09.484 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.486 | INFO | Unknown ui page
2025-11-09 00:46:09.549 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.550 | INFO | Unknown ui page
2025-11-09 00:46:09.613 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.615 | INFO | Unknown ui page
2025-11-09 00:46:09.681 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.682 | INFO | Unknown ui page
2025-11-09 00:46:09.744 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.746 | INFO | Unknown ui page
2025-11-09 00:46:09.804 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.805 | INFO | Unknown ui page
2025-11-09 00:46:09.867 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.868 | INFO | Unknown ui page
2025-11-09 00:46:09.929 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.930 | INFO | Unknown ui page
2025-11-09 00:46:09.991 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:09.992 | INFO | Unknown ui page
2025-11-09 00:46:10.056 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:10.057 | INFO | Unknown ui page
2025-11-09 00:46:10.119 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:10.120 | INFO | Unknown ui page
2025-11-09 00:46:10.188 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:10.189 | INFO | Unknown ui page
2025-11-09 00:46:10.248 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:10.250 | INFO | Unknown ui page
2025-11-09 00:46:10.353 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:10.354 | INFO | Unknown ui page
2025-11-09 00:46:10.420 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:10.422 | INFO | Unknown ui page
2025-11-09 00:46:10.510 | DEBUG | Page page_unknown has no check_button
2025-11-09 00:46:10.511 | INFO | Unknown ui page
2025-11-09 00:46:10.590 | INFO | UI = page_main
2025-11-09 00:46:10.591 | INFO | Goto page_team_battle
2025-11-09 00:46:10.593 | INFO | [bold]<<< UI GOTO PAGE_TEAM_BATTLE >>>[/bold]
2025-11-09 00:46:10.595 | INFO | UI page switch: page_main -> page_adventure
2025-11-09 00:46:10.596 | INFO | Click at (708, 700)
2025-11-09 00:46:10.726 | INFO | UI page switch: page_main -> page_adventure
2025-11-09 00:46:10.728 | INFO | Click at (720, 703)
2025-11-09 00:46:10.850 | INFO | UI page switch: page_main -> page_adventure
2025-11-09 00:46:10.851 | INFO | Click at (721, 706)
2025-11-09 00:46:11.432 | INFO | UI page switch: page_adventure -> page_team_battle
2025-11-09 00:46:11.433 | INFO | Click at (1183, 432)
2025-11-09 00:46:11.557 | INFO | UI page switch: page_adventure -> page_team_battle
2025-11-09 00:46:11.558 | INFO | Click at (1163, 438)
2025-11-09 00:46:11.946 | INFO | UI page switch: page_adventure -> page_team_battle
2025-11-09 00:46:11.947 | INFO | Click at (1198, 437)
2025-11-09 00:46:12.076 | INFO | UI page switch: page_adventure -> page_team_battle
2025-11-09 00:46:12.077 | INFO | Click at (1168, 433)
2025-11-09 00:46:12.195 | INFO | UI page switch: page_adventure -> page_team_battle
2025-11-09 00:46:12.196 | INFO | Click at (1183, 434)
2025-11-09 00:46:12.315 | INFO | UI page switch: page_adventure -> page_team_battle
2025-11-09 00:46:12.316 | INFO | Click at (1174, 428)
2025-11-09 00:46:13.648 | INFO | Arrive page_team_battle
2025-11-09 00:46:13.650 | INFO |  成功进入公会战！
2025-11-09 00:46:17.644 | INFO | Bind task ['Pcr']
2025-11-09 00:46:17.649 | INFO | Current config: Serial='127.0.0.1:16384', PackageName='auto'
2025-11-09 00:46:17.651 | INFO | Found device: 127.0.0.1:16384 (device)
